X_name,Y_name,Y
Image_013348_jpg.rf.cb952638faf0ba640269064d2970d8aa.jpg,trucks,0
Image_013441_jpg.rf.0f1d7c06fe7b07ae4e4b6d45119aa37f.jpg,trucks,0
Image_013542_jpg.rf.5a513c99b5e6970e1853264c1d9f435b.jpg,trucks,0
0000147617-e4eb190337827f8bbbcc9317d-1_jpg.rf.4b27cd81eab91a5ee60d3a89ed933a90.jpg,trucks,0
FK417E-001_jpg.rf.d647ad8e0ac00063b1907cb995778438.jpg,trucks,0
Image_013475_jpg.rf.f3e43c39b5aae7cdd896e1742af614fb.jpg,trucks,0
135_1_jpg.rf.c48e1bd38127e327b5be48043993df20.jpg,trucks,0
Image_013256_jpg.rf.5cd79ca68166be4c15c9f81803e282de.jpg,trucks,0
Cutting-Sticker-Truk-Canter-Variasi--1_jpg.rf.10a250a6a214653055ed81994b7cbcb3.jpg,trucks,0
Image_013439_jpg.rf.4f3faaa2dd85ed160fdc3d1cc3be6520.jpg,trucks,0
b25f2b88-c4f4-426d-af7d-f159ec8b7bd6_jpg.rf.5dfe36e7c533d898609f0011478ca6fc.jpg,trucks,0
Image_013299_jpg.rf.9da9ad3a9c623b5fdea31b51d7f6f718.jpg,trucks,0
Truk-Foto-ktb-co_-id_-2_jpg.rf.6f084db3573736c2e3f672de6c697b55.jpg,trucks,0
sg_vehicles-17366-1_jpg.rf.c966c5d6cc09a5100d10ffae47cff386.jpg,trucks,0
2012-mitsubishi-fuso-fe160-16ft-dump_jpg.rf.630eba399e2e3a28e7478785b2c59459.jpg,trucks,0
--3163ca687f_jpg.rf.f60046612ce6168064be8b49d3ab981f.jpg,trucks,0
018_jpg.rf.9103f43e47a3aa3fe6f66e94021d9a9e.jpg,trucks,0
20121009_123807_jpg.rf.d186b21ca70677e82d9232f82f87b51b.jpg,trucks,0
Image_013554_jpg.rf.499832da6e0e981739f7ca0a5e36f75e.jpg,trucks,0
old-private-mitsubishi-fuso-dump-tru-2_jpg.rf.93a4883633c4a5ba80553b6ec4cf49e5.jpg,trucks,0
1BCE466D-FE13-4738-8CE1-752980A1622F_jpg.rf.f27ec5fb5b1e47950af06078fb0408f6.jpg,trucks,0
mitsubishi-colt-diesel-fe-119-ps-765-1_jpg.rf.df79a4d9f0ace539dbdbd9059cad8dba.jpg,trucks,0
istockphoto-1022307850-1024x1024_jpg.rf.991baa998dae0cccc99851d03fda2307.jpg,trucks,0
Batch2-IMG0918_jpg.rf.d0732ded49968d1a255b1ebd407fc838.jpg,trucks,0
IMG_20150904_105454_jpg.rf.57bd646560b9e601684754634d9b255c.jpg,trucks,0
BviRNZHTaMmEevm_jpg.rf.d99544f49646c5bc20ec5f89a5ac5715.jpg,trucks,0
gambarmobiltruk_jpg.rf.04726eac699f45227292ea570950bdd6.jpg,trucks,0
en_all_jpg.rf.28d5ca538798344b1e453ad650b3330f.jpg,trucks,0
Image_013195_jpg.rf.b9fac00750e24e623348dbbf64c55f2a.jpg,trucks,0
Sejarah-Palkun-4_jpg.rf.74d105ad1f3917033fdb9ceac9363ec3.jpg,trucks,0
Image_013207_jpg.rf.5d6b299e877ba99042d24b807d7273ed.jpg,trucks,0
12988780_MTAwMC03OTUtYTcxNGRiOGUwZQ_jpg.rf.082eec9f9e998bca63db57e797ddc7bb.jpg,trucks,0
hqdefault-9_jpg.rf.f5de5e41948b996578cab1270bea21a8.jpg,trucks,0
1t5nokp_9hgg_m_jpg.rf.524b23cc7156690e1411b1a4577f090d.jpg,trucks,0
Image_013350_jpg.rf.418d9db9422efb3fa5643a3a8702297b.jpg,trucks,0
Image_013415_jpg.rf.5f738550cbd48e84b3ad9fbf09041590.jpg,trucks,0
800_jpg.rf.9056b00d3e2a72422090b82267071b03.jpg,trucks,0
Image_013257_jpg.rf.33d4af8a2977c859c134e401ab76c759.jpg,trucks,0
Image_013358_jpg.rf.c175e0047bd6fdb69391c0e1ae985df4.jpg,trucks,0
Image_013324_jpg.rf.1f832ec0b6dc37aed8b54c7b01aa5095.jpg,trucks,0
53241f12843e709981c8804a647fcc41_jpg.rf.478872bdb7ed4a592e30df34b016f3e0.jpg,trucks,0
mitsubishi-fuso-fighter-44d7e0a36f_jpg.rf.94550f53bcf963b5a456ae5e8fdbd4ef.jpg,trucks,0
Image_013417_jpg.rf.232761968f968c2cd9be1470f02d5153.jpg,trucks,0
Image_013213_jpg.rf.52d5a098554b40c2d9df04831d77cc10.jpg,trucks,0
Image_013570_jpg.rf.9ca053436405aa59630aad9336563d8d.jpg,trucks,0
Image_013337_jpg.rf.55b6dee734a648923ef2867a6bc902aa.jpg,trucks,0
Image_013429_jpg.rf.cf3e0b847cbaa3006171f9af5f4b2b92.jpg,trucks,0
1505422968_6299099020660_jpg.rf.75b04986bce0e857086f4084895e2d61.jpg,trucks,0
16482_1806189169446_jpg.rf.15405d25172f2d29f88b0cc91d9b6114.jpg,trucks,0
Image_013470_jpg.rf.bd719d32498429a44ba4e2ce39b5330f.jpg,trucks,0
wrecking-Mitsubishi-Fuso-truck-1_jpg.rf.f1038cbf97c59f98e2b37ee9b45e36ce.jpg,trucks,0
eDlfbpTS26rlRAwuSdGg_full_IMG-201804_jpg.rf.fe0712a1889412592e10df33ff1587f6.jpg,trucks,0
Quester-Tangki-BBM-bertematik_TruckM_jpg.rf.594914fce870cb63e0f6b3d297f0a494.jpg,trucks,0
a474814d807722bcc1f5a120209af0bb_jpg.rf.3b45664b5fddb1729c3d9c44cc537748.jpg,trucks,0
Image_013305_jpg.rf.9c2a54d420b57ab1f9fcde7603767383.jpg,trucks,0
2015-Mitsubishi-Fuso-Canter-7C15-4x2_jpg.rf.dcf6e8bfb918cd8c1d9910d1e43c0a99.jpg,trucks,0
Mitsubishi_Fuso_Canter_Mk8_FE7_FG_Wi-1_jpg.rf.9fd7336c7124f8fa66812062c8d72b07.jpg,trucks,0
Image_013452_jpg.rf.ba4cb12d077626e4f7940c2385f740a3.jpg,trucks,0
Mitsubishi-Fuso_mp36_pic_105519_jpg.rf.09f6f3ac5db13d0790d200e7ac9e327f.jpg,trucks,0
4209015271_jpg.rf.500120f99e58ba6b96043aa0afdf9dd6.jpg,trucks,0
Image_013455_jpg.rf.25884d3a4f1e707599b4a635f3ffde23.jpg,trucks,0
2013-mitsubishi-fuso-fe160-20-box-tr_jpg.rf.4642bae7bc51bc3f0312cab7689d7a8c.jpg,trucks,0
istockphoto-473370398-1024x1024_jpg.rf.8af0d1d37c22cabd28a9f4816fcf8d7c.jpg,trucks,0
show_800_jpg.rf.0ba148ee47a15f83abf3875cce2304c2.jpg,trucks,0
Image_013249_jpg.rf.6929474a60424cf39abedcfc1f364bbf.jpg,trucks,0
AIJ9PX6BsuqqhEPqhpS9jvYhel0GgB0rqD-S_jpg.rf.acefb8e3f3de5ebab8f9694cb98efc40.jpg,trucks,0
Image_013547_jpg.rf.283ff6582e160be36f073c5d7b802866.jpg,trucks,0
Image_013393_jpg.rf.fc774a4c72f49a3ebba5a81190cf792c.jpg,trucks,0
modifikasi-2Btruk-2Bcanter-2Bceper_jpg.rf.8e33f850b588ca03397ba0a0a00a8a53.jpg,trucks,0
Image_013527_jpg.rf.3d6f6b5a0e116cb304bc5a9c71d527b3.jpg,trucks,0
Cutting-sticker-truck-canter-kuning--2_jpg.rf.4657d994fa762a62790c23e790df6364.jpg,trucks,0
ZzziKjJygMXqMNP_jpg.rf.6685780a285d20be68b6e40cc2f4ec38.jpg,trucks,0
Image_013296_jpg.rf.c3a9fae76811ab252b66b0954d39a84a.jpg,trucks,0
truk-2Bmodifikasi-2Bterbaru-2B3_jpg.rf.864c34bc50227d3fb4c0054b24b02b60.jpg,trucks,0
Image_013390_jpg.rf.0b2459d2c9ca0c6c0da0eaf4cac7417c.jpg,trucks,0
depositphotos_156237352-stock-photo-_jpg.rf.29220fe5aaa823cda484b51235c1718f.jpg,trucks,0
52a1b8ef_jpg.rf.f1d2416537a4958f7c38762b19d24a63.jpg,trucks,0
2010-mitsubishi-fuso-26-ft-box-truck_jpg.rf.479e720c8379b45d90a1958482c05692.jpg,trucks,0
2006-mitsubishi-fuso-fe140-enclosed-_jpg.rf.d71678b8d964677842f3fb527bf1843f.jpg,trucks,0
Modifikasi-Truk-Sakera_jpg.rf.03b1eb5800dde8cab8abf5255a436d95.jpg,trucks,0
78cbb800f39547482264de1748600fc3_jpg.rf.00509c3652dac4796bbd543f78498f6b.jpg,trucks,0
IMG_5455-1_jpg.rf.8f14fc00a813460a9bd2d4ea6cd203b6.jpg,trucks,0
2017-Mitsubishi-Super-Great-Cargo-Du_jpg.rf.ce4c30ef8ae00dc37f299a41615d6ad2.jpg,trucks,0
Image_013371_jpg.rf.46e7ab8980989babb4e047080258265c.jpg,trucks,0
QCiEnvIBfIYtZlS_jpg.rf.7544f68ee2553692a62bb3ca33aa07d0.jpg,trucks,0
bak-2Btruk-2Bwarna-2Bkuning-2Bmerah--3_jpg.rf.564dec3f367add92396fbab5ccd525f6.jpg,trucks,0
maxresdefault_jpg.rf.78fdce411b2e8fa3b17ffa67d72c142d.jpg,trucks,0
Image_013467_jpg.rf.a705f839bd72ad146cb6c9c67e28fe08.jpg,trucks,0
ad-assets-2FJTFD4025185-2FJTFD402518-1_jpg.rf.d23fe29306469846f9223481eb26c1a2.jpg,trucks,0
Image_013233_jpg.rf.2241b604c2b3b33a7e3341ba94af16d6.jpg,trucks,0
636c52a2-2185-61da-7f4f69e6100998dd_jpg.rf.600ae41988cfd58fdf91bfdb550f5e81.jpg,trucks,0
thxVcgFyLmaRetw_jpg.rf.2a5ac72f4b0b6dc2236242007e83e5ce.jpg,trucks,0
Cutting-Sticker-Truk-Canter-Variasi--6_jpg.rf.15122c95ce424f245f934cea0fb0a250.jpg,trucks,0
Image_013535_jpg.rf.3e43d21a4218eae5584de4e20250c779.jpg,trucks,0
Image_013218_jpg.rf.6fb5652576c8031b8adcbc951958de4d.jpg,trucks,0
Image_013191_jpg.rf.a11c0212f6ce24e3e67d5024d9f5491a.jpg,trucks,0
Image_013330_jpg.rf.3f749ff694bb2509d72b8aa33b1a14cb.jpg,trucks,0
201707170712_fuso-1024x512_jpg.rf.b7670f21448bc10c6a036a4a4db0f0ec.jpg,trucks,0
16482_4786988467249_jpg.rf.7221a5de7e72018d1d46b5a4dda56309.jpg,trucks,0
Image_013314_jpg.rf.e9fae6c100120eb4382d9122ded65c77.jpg,trucks,0
2002-Mitsubishi-FUSO-FIGHTER-107-880_jpg.rf.7f656c531a5f7e9feb817cce0a2efb78.jpg,trucks,0
Image_013556_jpg.rf.2bef4f8879cfafab0a5ffd355a323ebb.jpg,trucks,0
ad-assets-2F17828--5812AIS01-2Ffield_jpg.rf.56790c8a9b1a95bf8c8ee320eb881315.jpg,trucks,0
Image_013480_jpg.rf.6f3752ab7de1268643ce0bee0e10aea7.jpg,trucks,0
Image_013263_jpg.rf.f4497db78857973c11da6003b8ce4093.jpg,trucks,0
Batch2-IMG0519_jpg.rf.fa0d97c513a85bb41b1f8582ae00beaa.jpg,trucks,0
maxresdefault-22_jpg.rf.456ade229c9ba05644f3b4294bcd9dbe.jpg,trucks,0
Image_013362_jpg.rf.e228e76a63e9463018ee17415cb19025.jpg,trucks,0
Image_013610_jpg.rf.862902755cacce939439bcf4aeafeb7e.jpg,trucks,0
pl22530647-yellow_color_sinotruk_6x4_jpg.rf.1ebc549d50632d194126728a3531e0e8.jpg,trucks,0
pHoSrLaSVzKOKKk_jpg.rf.284d83866ffef8686cba17f50e6c9e32.jpg,trucks,0
UGZfMKZAfDTdDdZ_jpg.rf.05f0521a992be867a9d71dd0e830430d.jpg,trucks,0
65827a_jpg.rf.b36a4122d787263b709d7a8fb5935c7c.jpg,trucks,0
570761_v3_jpg.rf.ec03164861f0e5748d9d952c1f2b5ed5.jpg,trucks,0
chiang-mai-thailand-september-privat_jpg.rf.0548955bab1b96c6a161ebabc0b129ab.jpg,trucks,0
1986-Mitsubishi-FM_34050076-l_jpg.rf.405504fd1cf13e5f844a335f09deb8d3.jpg,trucks,0
Image_013495_jpg.rf.a0ec159781893acb5305b5cbdc7537ae.jpg,trucks,0
cutting-sticker-truck-canter-kuning--3_jpg.rf.e1e40bde6a76eaef87e62e3fc6534ac3.jpg,trucks,0
mitsubishi-fuso-FE180-gas-engine-fea_jpg.rf.02202c9b98a820ebee65975612d0bd8e.jpg,trucks,0
PCoEWrNBJNwZAqd_jpg.rf.b266485c765d9a5144e326a9193184c6.jpg,trucks,0
IMG_5457_jpg.rf.d051a5d245880aa7f4a89de1f1d438a1.jpg,trucks,0
IMG_5455-2_jpg.rf.c5346e6505c64fbe7e0bb2cc22d28c5d.jpg,trucks,0
Image_013524_jpg.rf.7eb224055e28dc36d1c65dd3fb298b78.jpg,trucks,0
Image_013422_jpg.rf.553a219749d2dfc295927e9e2db90816.jpg,trucks,0
hqdefault-13_jpg.rf.1cab08ec94a226991ee1d790a8ed1489.jpg,trucks,0
Image_013445_jpg.rf.e153f2394ae8c17ba01c673db2af9b83.jpg,trucks,0
Image_013497_jpg.rf.573e4f1387d04071393932a7be0af558.jpg,trucks,0
India-made-Mitsubishi-FUSO-trucks-ex_jpg.rf.6fab122664314eb972f97f9180c8cbd6.jpg,trucks,0
Image_013532_jpg.rf.7a48d04c5984951ab44ea81c74ddc3b8.jpg,trucks,0
harga-colt-diesel-tan-truk-mitsubish_jpg.rf.efcc9d4af01e7e9fe0f084287c3e8eab.jpg,trucks,0
20170820170831fuso-1-1024x674_jpg.rf.f9788e2e11ad566969fd660efea90127.jpg,trucks,0
2004-mitsubishi-fuso-fh211-truck-low_jpg.rf.9bfed9f483cff04359032c02b4b0fb08.jpg,trucks,0
17828_5993AFS01_3_jpg.rf.83c175ce628fbe99a075db142a85da2e.jpg,trucks,0
Image_013274_jpg.rf.c60a79fcf7ff44ba21812f55d624922e.jpg,trucks,0
Image_013385_jpg.rf.0de5e68b0578ecde9bcc37f7bfef6881.jpg,trucks,0
Image_013229_jpg.rf.b14ee04b62e34f3ac8f09147fa6affe6.jpg,trucks,0
Image_013227_jpg.rf.27b5e66c5946566a9257c7f2c5685439.jpg,trucks,0
Image_013457_jpg.rf.d53d3c26aefbaf073e111df815707019.jpg,trucks,0
istockphoto-1085813012-612x612_jpg.rf.7a47bfb14d11212b3ddddcaa672a9f81.jpg,trucks,0
Image_013560_jpg.rf.b29c1ffcc0e4dc91089fd67678bf9060.jpg,trucks,0
Image_013539_jpg.rf.6697394d07deae71f3b94861bfa90f75.jpg,trucks,0
Image_013242_jpg.rf.633f62678eb415a0f8bdf1914b62a5d5.jpg,trucks,0
Image_013231_jpg.rf.9bc0624ce787d9acaa8687ac2feb7a94.jpg,trucks,0
1_1_jpg.rf.470a1d653c69d828df7f92b67a631c6b.jpg,trucks,0
11546_Sb4733_14_jpg.rf.2e0243dc19b07de09dcb469bf40b0cbd.jpg,trucks,0
--2e5abe4f99_jpg.rf.b3f431a6d946eaa998e1257941319f25.jpg,trucks,0
Cutting-Sticker-Truck-Canter-Hijau-T-1_jpg.rf.b2432cd638b4e7a143e25065a8eecc93.jpg,trucks,0
16482_3666418146613_jpg.rf.d30efccb8a6a4916066cb2a8cb27be57.jpg,trucks,0
2007-mitsubishi-fuso-fk200-24ft-box-_jpg.rf.a2f87dc23014e2086d36569b11b4e739.jpg,trucks,0
mitsubishi-fuso-cab-over-diesel-12-s_jpg.rf.621e153823be74697c210efc38222cce.jpg,trucks,0
Image_013567_jpg.rf.b55bae5c74919e76b9ccd45b998b0b48.jpg,trucks,0
Image_013461_jpg.rf.aa4113fd846f6793e439b6e3446a2771.jpg,trucks,0
Image_013317_jpg.rf.cc0eef0ebcf832ce299546781fc10c0b.jpg,trucks,0
Image_013378_jpg.rf.ca75f33c7291715070d9cb5cc4b56083.jpg,trucks,0
Image_013562_jpg.rf.827bbf078a6c9e23593c1a5b9f282c3e.jpg,trucks,0
bak-truk-canter_jpg.rf.0cb6743d7bfdf7e24b0ebff238480d15.jpg,trucks,0
hDwDMAYQcndDKDq_jpg.rf.aa636ce276fa8e89d771e07d94d06b84.jpg,trucks,0
25195-ets2-fuso-fu-v1-5-ets2-1-40_jpg.rf.36bee29ec5686d784ebeda5c269c09ed.jpg,trucks,0
istockphoto-543054888-612x612_jpg.rf.7573209426335e369d99a52705403a15.jpg,trucks,0
Image_013353_jpg.rf.2d78b8e3c5f2408b417577b6abe5a1e5.jpg,trucks,0
Image_013508_jpg.rf.bfb8bf8684dfb76bc376bb83113c3cd2.jpg,trucks,0
JTFD4025725-1_jpg.rf.c01a386e1d7a2271a31d63719cbb8450.jpg,trucks,0
truck-dump-truckMitsubishi-Fuso-FIGH_jpg.rf.b58057e61d9785a002fa95e409865d87.jpg,trucks,0
IMG_20151014_115833_jpg.rf.1f187b6bb7386cc47d4957ff98f871a5.jpg,trucks,0
Photo0107_jpg.rf.05cd3c722ece9dca91ccf5ec891ee35a.jpg,trucks,0
Image_013414_jpg.rf.b4d98a33d719453c4d5674a7d4254aa9.jpg,trucks,0
fj-2523_png.rf.479a3dc612f0d399c9a477c5af4e7c56.jpg,trucks,0
Image_013366_jpg.rf.e4bcf352c236cb2f3e62636a995d22e4.jpg,trucks,0
Image_013611_jpg.rf.c9dcc460d9b4b8d465de81fd0abb1588.jpg,trucks,0
Image_013210_jpg.rf.10b2ee32eb0dca1572c53c07f23b324f.jpg,trucks,0
Image_013412_jpg.rf.bf431c0663686d09116423c3ef8c4397.jpg,trucks,0
modifikasi-2Btruk-2Bcanter-2Bterbaru_jpg.rf.b0eaf4ce00197ea7f0d16900296caa6c.jpg,trucks,0
bzWpcGasFKKcOmS_jpg.rf.9941eca21f4b2af26b783adbad374c28.jpg,trucks,0
Image_013506_jpg.rf.04c6191a5e79b3dd5a3b93187e217bea.jpg,trucks,0
dscn5949_1-27-2012_jpg.rf.7e792f0607de8d54bd3c3fe9c5c47a5b.jpg,trucks,0
41728_53604_276708_jpg.rf.dbc92f4454be63643282b05329128dea.jpg,trucks,0
Image_013568_jpg.rf.6588dd625d716caf913d499c83f63ca9.jpg,trucks,0
Baru-Kepala-Emas1_jpg.rf.40bd81501cbe9bface5658a1a46446fe.jpg,trucks,0
mitsubishi-fuso-fg-4x4-manual-low-mi_jpg.rf.08eee511cc72a1e497c0b9ada0303151.jpg,trucks,0
WhatsApp-2BImage-2B2017-07-26-2Bat-2-4_jpg.rf.055cc7f1e8e338bfab3c1507b55731dd.jpg,trucks,0
Mitsubishi_Fuso_Canter_Mk8_FE7_FG_Wi_jpg.rf.6a46fb953fb5618e63d333206d0d5ea2.jpg,trucks,0
4261621862-1_jpg.rf.e869cc4c9568923ddf70930b3427bf76.jpg,trucks,0
DSC_0209-1050x591_jpg.rf.98258da0eff1918ea5cf6c094008ed3e.jpg,trucks,0
Image_013303_jpg.rf.4ecf1bb41269ba8d569e1b20eb43d1db.jpg,trucks,0
Image_013367_jpg.rf.742eb525a8cced1d0f37e261e1b8ab5b.jpg,trucks,0
32455_44329_230732_jpg.rf.cf55ea33b12e9fc2f7c3f9bb88950fe6.jpg,trucks,0
Mitsubishi-Self-Loader-Truck-CN--FV4-2_jpg.rf.564f0781a682289b7bd6d57b4bdc7bfb.jpg,trucks,0
Image_013374_jpg.rf.683ef9e0afe105394d08fb0ca537d58c.jpg,trucks,0
-_20_jpg.rf.fdf34df7b1b86416c72a091310b55d8b.jpg,trucks,0
Image_013196_jpg.rf.478a6e443e7a77f2749370314bf4d567.jpg,trucks,0
2015-Mitsubishi-Fuso-Canter-7C15-4x2-1_jpg.rf.69a0ee72656569b3c36cbbb5bee20e70.jpg,trucks,0
Image_013258_jpg.rf.2df6b9efebcd5e8c1aa5f907cc25a13f.jpg,trucks,0
Image_013338_jpg.rf.60bf9359464cd936d6cbdf13625e1c02.jpg,trucks,0
maxresdefault-24_jpg.rf.213d0bdd0716eb38a048830bb621b3bb.jpg,trucks,0
Modifikasi-Truk-Canter-Jawa-3_jpg.rf.107e8a21bbed14d371b27fb16f36aee5.jpg,trucks,0
Image_013272_jpg.rf.1b0be6a9e49a238012f256ef1f74e75b.jpg,trucks,0
Image_013588_jpg.rf.75b37c9c63b4ed179a480cd52526c474.jpg,trucks,0
